SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,ISIN,
20MICRONS,EQ,36.2,37.4,36.2,37,37,36.15,8092,298617.2,27-OCT-2019,129,INE144J01027,
21STCENMGM,EQ,13.1,13.1,13.1,13.1,13.1,12.9,250,3275,27-OCT-2019,6,INE253B01015,
3IINFOTECH,EQ,2,2.15,2,2.1,2.1,1.95,424909,902948.1,27-OCT-2019,319,INE748C01020,
3MINDIA,EQ,22140,22389.95,21825.15,22249.15,22295,21898.1,1590,35251877.3,27-OCT-2019,625,INE470A01017,
5PAISA,EQ,163.9,168.5,160.2,166.95,167,160.5,2990,493940.9,27-OCT-2019,82,INE618L01018,
63MOONS,EQ,123.1,124,121.05,122,122.1,122.45,30361,3725469.1,27-OCT-2019,537,INE111B01023,
8KMILES,BZ,35.75,35.75,35.75,35.75,35.75,34.05,2710,96882.5,27-OCT-2019,40,INE650K01021,
A2ZINFRA,EQ,8.65,9.1,8.6,8.9,9,8.5,144597,1275186,27-OCT-2019,338,INE619I01012,
AAKASH,SM,18.3,20.15,18.3,20.15,20.15,16.8,4000,76900,27-OCT-2019,2,INE087Z01016,
AARON,SM,49,49,49,49,49,49.5,3300,161700,27-OCT-2019,1,INE721Z01010,
AARTIDRUGS,EQ,520.95,530,520,527.3,528.1,520.55,8375,4417069.8,27-OCT-2019,506,INE767A01016,
AARTIIND,EQ,882,888,865.05,877.55,876.1,869.95,22544,19788571.3,27-OCT-2019,2183,INE769A01020,
AARVEEDEN,EQ,13.65,15.8,13.5,14,14.7,14.3,465,6551.6,27-OCT-2019,33,INE273D01019,
AAVAS,EQ,1632,1660,1606,1650.05,1657,1624.1,8535,13981007.75,27-OCT-2019,785,INE216P01012,
ABAN,BE,24.55,25.5,24.55,25.2,25,25.05,8594,215176.1,27-OCT-2019,103,INE421A01028,
ABB,EQ,1509,1524.4,1501,1515.6,1518.95,1495.25,6183,9356172.55,27-OCT-2019,803,INE117A01022,
ABBOTINDIA,EQ,11490,11950,11489.85,11897.35,11895,11407.25,7035,83396432.55,27-OCT-2019,1914,INE358A01014,
ABCAPITAL,EQ,79.8,80.5,79.05,80.3,80.45,79.05,482285,38622392.7,27-OCT-2019,4829,INE674K01013,
ABFRL,EQ,207.4,209.7,206,208.55,208.5,203.95,63435,13204936.6,27-OCT-2019,1958,INE647O01011,
ABINFRA,SM,16.7,16.7,16.7,16.7,16.7,17.55,4000,66800,27-OCT-2019,1,INE00YB01017,
ABSLNN50ET,EQ,280.7,287.4,271.75,282.7,278,283,32,8954.75,27-OCT-2019,9,INF209KB1B87,
ACC,EQ,1527,1534.95,1524,1528.95,1526.25,1518.4,80946,123760006.8,27-OCT-2019,3122,INE012A01025,
ACCELYA,EQ,939.4,940,926.25,935.65,940,934.85,2040,1903866.35,27-OCT-2019,149,INE793A01012,
ACE,EQ,81,81.9,79.5,81,81.15,80.45,22907,1856913.25,27-OCT-2019,370,INE731H01025,
ADANIENT,EQ,182.9,184.25,182,183.4,182.8,181.3,1003414,183774395.3,27-OCT-2019,6284,INE423A01024,
ADANIGAS,EQ,148,148.95,147.3,148.35,148.3,146.75,206203,30595524.3,27-OCT-2019,2005,INE399L01023,
ADANIGREEN,EQ,90,91.5,89.5,90.2,89.8,88.95,678015,61286093.6,27-OCT-2019,5100,INE364U01010,
ADANIPORTS,EQ,402.25,402.25,398.55,399.8,399.5,398.95,110114,44090422.35,27-OCT-2019,2102,INE742F01042,
ADANIPOWER,EQ,64.35,65,64.3,64.5,64.3,64.2,708471,45770168.85,27-OCT-2019,3703,INE814H01011,
ADANITRANS,EQ,264.55,269.6,262.5,264.05,264,262.55,114450,30379841.55,27-OCT-2019,1806,INE931S01010,
ADFFOODS,EQ,269,272.9,263.3,269.85,271,263.2,7855,2118294.75,27-OCT-2019,307,INE982B01019,
ADHUNIK,BZ,0.45,0.5,0.4,0.5,0.5,0.45,1070,527.25,27-OCT-2019,5,INE400H01019,
ADHUNIKIND,EQ,114.95,118.85,113.5,116.35,117.75,113.7,15934,1848969.25,27-OCT-2019,327,INE452L01012,
ADLABS,EQ,2.2,2.2,2.2,2.2,2.2,2.1,553,1216.6,27-OCT-2019,14,INE172N01012,
ADORWELD,EQ,323.75,323.8,305.95,311.3,310,307.25,481,148548.2,27-OCT-2019,40,INE045A01017,
ADROITINFO,BE,6.75,6.75,6.75,6.75,6.75,7.1,10,67.5,27-OCT-2019,1,INE737B01033,
ADSL,EQ,13.2,13.65,13.2,13.45,13.5,13.15,10020,135075,27-OCT-2019,54,INE102I01027,
ADVANIHOTR,EQ,57.85,57.9,54.15,55.25,55.15,54.85,959,53421.7,27-OCT-2019,29,INE199C01026,
ADVENZYMES,EQ,162.7,165.65,162,164.6,164.9,160.75,26710,4389068.8,27-OCT-2019,666,INE837H01020,
AEGISCHEM,EQ,165.5,168.2,165.5,166.55,166.45,164.15,17473,2912330.85,27-OCT-2019,287,INE208C01025,
AFFLE,EQ,1450,1477.8,1421,1466.3,1460,1420.75,81567,118953590.95,27-OCT-2019,5888,INE00WC01019,
AGARIND,EQ,118.65,119.95,118.25,118.4,118.3,118.25,3596,426271,27-OCT-2019,33,INE204E01012,
AGCNET,BE,111,115.95,110.9,115.95,115.95,115.85,210,23340.5,27-OCT-2019,3,INE676A01019,
AGRITECH,EQ,47.25,48.85,47,47.7,47.1,47.6,874,41516.95,27-OCT-2019,30,INE449G01018,
AGROPHOS,EQ,115,115.2,115,115.2,115.2,114.9,190467,21930805.35,27-OCT-2019,17508,INE740V01019,
AHLEAST,EQ,183.95,185,179,182.25,184.95,178.05,19,3464.1,27-OCT-2019,16,INE926K01017,
AHLUCONT,EQ,299.85,299.9,284,292.15,294,294.9,1029,300626.15,27-OCT-2019,76,INE758C01029,
AHLWEST,EQ,282.05,282.05,281.95,282,282.05,291.65,51,14382.05,27-OCT-2019,5,INE915K01010,
AIAENG,EQ,1677,1699,1660.55,1673.9,1665,1672.7,1290,2167363.9,27-OCT-2019,333,INE212H01026,
AIONJSW,EQ,9.65,10.45,9.65,10,10.15,9.95,13212,132610.8,27-OCT-2019,94,INE743C01021,
AIRAN,EQ,13.6,13.6,13,13,13,13,3401,44780.5,27-OCT-2019,15,INE645W01026,
AJANTPHARM,EQ,997,999.95,984,989.75,989.5,990.5,5208,5167407.55,27-OCT-2019,577,INE031B01049,
AJMERA,EQ,115.45,115.5,113.9,114.85,115.3,114.05,6364,730571.75,27-OCT-2019,194,INE298G01027,
AKASH,EQ,61.5,64.1,61.5,61.6,64.1,61.05,1024,63075.65,27-OCT-2019,6,INE737W01013,
AKSHARCHEM,EQ,202.95,205.8,201.5,202.05,201.6,201.75,926,188206.85,27-OCT-2019,87,INE542B01011,
AKSHOPTFBR,EQ,7,7,6.9,6.95,6.9,7.15,170703,1185812.7,27-OCT-2019,304,INE523B01011,
AKZOINDIA,EQ,2050,2058,2035.5,2048.7,2040,2031.35,3238,6634426.55,27-OCT-2019,392,INE133A01011,
ALANKIT,EQ,10.9,10.9,10.9,10.9,10.9,12.1,33010,359809,27-OCT-2019,110,INE914E01040,
ALBERTDAVD,EQ,360.85,360.85,355,356.75,357,351.5,1060,378469.25,27-OCT-2019,80,INE155C01010,
ALBK,EQ,25.35,25.85,25.35,25.7,25.8,25.25,109230,2806120.85,27-OCT-2019,734,INE428A01015,
ALCHEM,BE,0.8,0.8,0.8,0.8,0.8,0.8,2554,2043.2,27-OCT-2019,10,INE964B01033,
ALEMBICLTD,EQ,52.3,52.75,51,51.85,51.9,50.8,56037,2906522.05,27-OCT-2019,613,INE426A01027,
ALICON,EQ,384.95,391,361,385.05,390,377.6,897,346404,27-OCT-2019,102,INE062D01024,
ALKALI,EQ,44.95,45.9,43.8,44.95,44.6,43.35,1866,83619.9,27-OCT-2019,38,INE773I01017,
ALKEM,EQ,1916.1,1980,1916.1,1969.3,1980,1960.2,1878,3685377.75,27-OCT-2019,355,INE540L01014,
ALKYLAMINE,EQ,926.65,926.65,850.65,914.5,917,917.8,5048,4590456.55,27-OCT-2019,246,INE150B01021,
ALLCARGO,EQ,98.5,99.85,98.1,98.95,99.5,98.45,21422,2124398.4,27-OCT-2019,413,INE418H01029,
ALLSEC,EQ,298.05,299.95,295,295.2,299,295.55,1865,550604.75,27-OCT-2019,20,INE835G01018,
ALMONDZ,EQ,10,10,10,10,10,9.85,10,100,27-OCT-2019,1,INE326B01027,
ALOKTEXT,EQ,1.5,1.5,1.4,1.45,1.45,1.45,2138500,3171440.9,27-OCT-2019,532,INE270A01011,
ALPA,EQ,14.45,14.5,13.6,13.9,13.9,13.95,1886,26333.1,27-OCT-2019,28,INE385I01010,
ALPHAGEO,EQ,188,190.75,183,187.8,187.5,182.2,1558,290674.75,27-OCT-2019,75,INE137C01018,
ALPSINDUS,BE,0.45,0.5,0.4,0.4,0.4,0.45,18779,8050.6,27-OCT-2019,9,INE093B01015,
AMARAJABAT,EQ,649.2,657.05,649.2,654.15,653,651.35,45292,29620347.25,27-OCT-2019,1814,INE885A01032,
AMBER,EQ,1003,1020,1000,1011.45,1005,991,13114,13238980.95,27-OCT-2019,1270,INE371P01015,
AMBIKCO,EQ,948,948,921,924.25,924,920,1280,1185033.6,27-OCT-2019,165,INE540G01014,
AMBUJACEM,EQ,197.65,198.9,197,197.55,197.6,197.45,178702,35361753.5,27-OCT-2019,1878,INE079A01024,
AMDIND,EQ,14.9,15.6,14.5,15.2,15.5,14.95,1356,20226.3,27-OCT-2019,26,INE005I01014,
AMJLAND,EQ,18.9,18.9,17.7,18.4,18.5,18.75,4185,76944.15,27-OCT-2019,24,INE606A01024,
AMJUMBO,SM,8.8,8.8,8.8,8.8,8.8,8.4,8000,70400,27-OCT-2019,1,INE749Y01014,
AMRUTANJAN,EQ,410,414,405.1,409.45,408.35,409.8,13031,5344726.7,27-OCT-2019,674,INE098F01031,
ANANTRAJ,EQ,31.9,31.9,31,31.2,31.15,31.55,20778,650578.15,27-OCT-2019,224,INE242C01024,
ANDHRABANK,EQ,16.25,16.45,15.75,16.35,16.4,16.1,148836,2407047.65,27-OCT-2019,592,INE434A01013,
ANDHRACEMT,BE,2.4,2.4,2.3,2.35,2.4,2.3,10300,24270,27-OCT-2019,30,INE666E01012,
ANDHRSUGAR,EQ,270,270,260.05,263.8,267.9,264.1,7189,1904272,27-OCT-2019,391,INE715B01013,
ANIKINDS,EQ,6.65,6.75,6.65,6.75,6.75,6.6,307,2071.55,27-OCT-2019,4,INE087B01017,
ANKITMETAL,BE,0.4,0.4,0.4,0.4,0.4,0.35,1736,694.4,27-OCT-2019,9,INE106I01010,
ANSALAPI,EQ,3.95,4.2,3.95,4.05,4,4,8747,35249.15,27-OCT-2019,21,INE436A01026,
ANSALHSG,EQ,4.5,5,4.5,4.6,4.5,4.4,7364,33957.65,27-OCT-2019,106,INE880B01015,
ANTGRAPHIC,BE,0.7,0.75,0.7,0.75,0.75,0.7,1101,825.7,27-OCT-2019,3,INE414B01021,
ANUP,EQ,475,491,470,484.9,484,470.25,4709,2272601.7,27-OCT-2019,314,INE294Z01018,
APARINDS,EQ,535,554,532.8,548.25,551,531.9,2949,1610493.15,27-OCT-2019,216,INE372A01015,
APCL,EQ,144.4,145.95,143,144.4,145,143.85,1778,256918.05,27-OCT-2019,144,INE071F01012,
APCOTEXIND,EQ,174.9,175.2,171,174,174.5,171.2,9552,1652302.95,27-OCT-2019,188,INE116A01032,
APEX,EQ,230.5,234.5,230.5,233.45,233.9,229.25,8173,1901953.95,27-OCT-2019,368,INE346W01013,
APLAPOLLO,EQ,1424.75,1424.75,1402.55,1418.5,1415.1,1388.05,3703,5246913.95,27-OCT-2019,207,INE702C01019,
APLLTD,EQ,531.2,547.05,531.2,540,538.95,539.65,19553,10543066.15,27-OCT-2019,651,INE901L01018,
APOLLO,EQ,68.25,72.05,68.25,70.95,71.7,69.05,10570,748252.95,27-OCT-2019,179,INE713T01010,
APOLLOHOSP,EQ,1527,1533.25,1520,1529.65,1529.95,1519.35,31619,48341903.3,27-OCT-2019,1839,INE437A01024,
APOLLOTYRE,EQ,182.1,183.3,181,181.85,181.4,181,108516,19756954.5,27-OCT-2019,1526,INE438A01022,
APOLSINHOT,EQ,804,804,780.5,795.3,803.9,784.15,556,439436.05,27-OCT-2019,38,INE451F01024,
APTECHT,EQ,162.5,164.8,160.5,161.7,161.45,160.6,30488,4949205.3,27-OCT-2019,921,INE266F01018,
ARCHIDPLY,EQ,26.55,28,26.55,27.5,27.45,26.4,1674,45840.6,27-OCT-2019,52,INE877I01016,
ARCHIES,BE,18.7,18.75,18.4,18.65,18.65,18.1,7120,132166.55,27-OCT-2019,41,INE731A01020,
ARCOTECH,BE,1.7,1.7,1.6,1.6,1.6,1.65,6759,11056.9,27-OCT-2019,20,INE574I01035,
ARIES,EQ,60.75,61.5,59.1,60.9,61.4,58.7,8109,492830.9,27-OCT-2019,187,INE298I01015,
ARIHANT,EQ,19.6,19.6,17,18.75,18.7,18.4,627,11503.85,27-OCT-2019,13,INE413D01011,
ARIHANTSUP,BE,25.9,25.9,25.9,25.9,25.9,24.7,101,2615.9,27-OCT-2019,2,INE643K01018,
ARMANFIN,EQ,543,545.95,525.8,530.95,526.2,523.25,1618,864299.85,27-OCT-2019,120,INE109C01017,
AROGRANITE,EQ,39.45,41.85,39.45,40.5,41,39.45,4152,168019.3,27-OCT-2019,66,INE210C01013,
ARROWGREEN,EQ,52.15,54.7,52.15,54.6,52.75,52.2,352,18905.2,27-OCT-2019,21,INE570D01018,
ARROWTEX,EQ,9.95,10,9.4,9.8,10,9.75,6468,62684.4,27-OCT-2019,22,INE933J01015,
ARSHIYA,EQ,18.8,18.8,17.8,18.45,18.5,18.2,4876,89287.5,27-OCT-2019,26,INE968D01022,
ARSSINFRA,EQ,21.2,23.1,21.2,23,23.1,22,1944,44527.9,27-OCT-2019,20,INE267I01010,
ARTEDZ,SM,23.4,23.4,23.4,23.4,23.4,22.35,3000,70200,27-OCT-2019,1,INE00CO01016,
ARVIND,EQ,46.05,47.4,46.05,46.9,46.85,45.6,219772,10307625.35,27-OCT-2019,1597,INE034A01011,
ARVINDFASN,EQ,442,452,434,447.85,452,451.4,1869,837445.15,27-OCT-2019,280,INE955V01021,
ARVSMART,EQ,94.5,96.05,94,95.7,95.15,93.4,4102,391930.6,27-OCT-2019,109,INE034S01021,
ASAHIINDIA,EQ,196.15,203.95,196.15,201.3,201,200.6,1670,337964.95,27-OCT-2019,57,INE439A01020,
ASAHISONG,EQ,152.05,164.95,152.05,161.6,159.95,155.05,2019,325426.45,27-OCT-2019,112,INE228I01012,
ASAL,EQ,30.85,30.85,30.25,30.8,30.85,30.1,629,19388.5,27-OCT-2019,11,INE900C01027,
ASHAPURMIN,BE,34,34,32.2,32.8,33,32.85,8191,268628.95,27-OCT-2019,51,INE348A01023,
ASHIANA,EQ,94.95,95.9,93,95,94.8,93.3,10183,965760.3,27-OCT-2019,191,INE365D01021,
ASHIMASYN,EQ,8.35,8.4,7.95,8.05,8,7.85,3130,25355.7,27-OCT-2019,47,INE440A01010,
ASHOKA,EQ,106.45,108,106.1,106.7,106.8,105.15,41854,4473337.25,27-OCT-2019,744,INE442H01029,
ASHOKLEY,EQ,75.95,76.85,75,75.85,75.95,74.7,3478041,264432166.5,27-OCT-2019,21196,INE208A01029,
ASIANHOTNR,EQ,101.6,109.05,98.45,103.5,105.25,100,236,24428,27-OCT-2019,120,INE363A01022,
ASIANPAINT,EQ,1802,1807.55,1788.1,1792.6,1791.45,1796.3,124929,224342466.35,27-OCT-2019,6526,INE021A01026,
ASIANTILES,EQ,238,242.3,236,238.35,238,241.25,3558,850628.4,27-OCT-2019,139,INE022I01019,
ASPINWALL,EQ,140.7,144,136.05,139.4,144,138,1000,139586.8,27-OCT-2019,27,INE991I01015,
ASSAMCO,BE,0.5,0.55,0.5,0.55,0.55,0.5,62133,33873.15,27-OCT-2019,40,INE442A01024,
ASTEC,EQ,365,380,360,363.3,362,367.75,6416,2353850.05,27-OCT-2019,252,INE563J01010,
ASTERDM,EQ,126,128.65,122.35,125.4,125,125.55,16794,2111346.15,27-OCT-2019,362,INE914M01019,
ASTRAL,EQ,1145,1145,1133.2,1138.35,1138.45,1123.8,9629,10961285.5,27-OCT-2019,904,INE006I01046,
ASTRAMICRO,EQ,76.3,77,76.2,76.6,76.75,76.1,6176,472858.5,27-OCT-2019,90,INE386C01029,
ASTRAZEN,EQ,2523.75,2580,2410,2551.65,2580,2504.4,6762,17172269.55,27-OCT-2019,1065,INE203A01020,
ASTRON,EQ,93.95,94.8,92,93.25,93,92.45,20121,1882069,27-OCT-2019,749,INE646X01014,
ATFL,EQ,596.05,615.3,590.35,607.3,613.95,592.4,16855,10208599.45,27-OCT-2019,721,INE209A01019,
ATLANTA,BE,7.1,7.1,6.65,6.95,7,6.95,3506,24468.2,27-OCT-2019,18,INE285H01022,
ATLASCYCLE,BZ,60,60,54.85,57.6,57.9,57.65,3919,227453.7,27-OCT-2019,32,INE446A01025,
ATUL,EQ,4320,4345,4251.6,4322.5,4300,4251.6,6114,26372317.25,27-OCT-2019,1280,INE100A01010,
ATULAUTO,EQ,222.65,226,222.25,224.3,224.25,222.65,3836,859665.2,27-OCT-2019,140,INE951D01028,
AUBANK,EQ,689,693.05,683.7,686.95,684,688.4,21708,14951321.6,27-OCT-2019,872,INE949L01017,
AURIONPRO,EQ,78.9,79.95,78.4,79.1,79.5,76.65,1432,113425.2,27-OCT-2019,39,INE132H01018,
AUROPHARMA,EQ,471.95,473,468.85,470.85,470.8,470.75,208635,98222213.6,27-OCT-2019,3903,INE406A01037,
AUSOMENT,EQ,29.9,34.15,27.1,28,27.9,28.5,1708,53274.75,27-OCT-2019,43,INE218C01016,
AUTOAXLES,EQ,923.3,939.85,911.8,934.75,933,911.8,5041,4691316.45,27-OCT-2019,405,INE449A01011,
AUTOIND,EQ,22,23,22,22.75,22.9,22.2,3792,86046.05,27-OCT-2019,45,INE718H01014,
AUTOLITIND,EQ,19,21.55,19,20.65,21,19.85,2078,43822.85,27-OCT-2019,17,INE448A01013,
AVADHSUGAR,EQ,264,268.7,264,265.9,268,263.65,9795,2598047.55,27-OCT-2019,271,INE349W01017,
AVANTIFEED,EQ,444.4,445.4,437.55,440.25,438,440.9,65018,28764205.4,27-OCT-2019,2135,INE871C01038,
AVTNPL,EQ,25.5,25.5,24,24.85,25,23.8,21534,538074,27-OCT-2019,219,INE488D01021,
AXISBANK,EQ,711,715.05,708.55,710.1,709.05,708.6,965772,686961266.55,27-OCT-2019,15526,INE238A01034,
AXISCADES,EQ,73.6,75,72.9,73.85,73.3,72.2,9574,705188.45,27-OCT-2019,91,INE555B01013,
AXISGOLD,EQ,3452.7,3500,3363,3418.5,3411,3412.15,649,2231546.85,27-OCT-2019,184,INF846K01347,
AXISNIFTY,EQ,1200.01,1205.99,1200,1200,1200,1195.99,111,133206,27-OCT-2019,7,INF846K01ZL0,
AYMSYNTEX,EQ,33,33.75,31.45,33.25,32.85,32.5,3774,124925.35,27-OCT-2019,45,INE193B01039,
BAGFILMS,EQ,1.75,1.75,1.65,1.7,1.65,1.7,97955,166106.25,27-OCT-2019,129,INE116D01028,
BAJAJ-AUTO,EQ,3159,3173.3,3135.15,3143.35,3136,3129.65,72198,227334452.1,27-OCT-2019,4291,INE917I01010,
BAJAJCON,EQ,240.55,248.7,239.6,245.9,245,239.05,108213,26431309,27-OCT-2019,2227,INE933K01021,
BAJAJELEC,EQ,378.85,384.9,377.05,382.5,384.4,375.7,12759,4857590.85,27-OCT-2019,623,INE193E01025,
BAJAJFINSV,EQ,7980,8085.45,7954.35,8001.5,8016.15,7972.15,41755,334666929,27-OCT-2019,5011,INE918I01018,
BAJAJHIND,EQ,6.1,6.25,6,6.15,6.15,6.05,298220,1828773.4,27-OCT-2019,404,INE306A01021,
BAJAJHLDNG,EQ,3602,3705.85,3602,3692.3,3690,3651.2,3618,13304348.05,27-OCT-2019,866,INE118A01012,
BAJFINANCE,EQ,4015,4015,3955,3978.9,3984,3987.25,214742,855903029.45,27-OCT-2019,14870,INE296A01024,
BALAJITELE,EQ,49.15,57.1,49.05,54.9,54.25,48.85,193906,10629963.2,27-OCT-2019,1707,INE794B01026,
BALAMINES,EQ,323.65,331.4,321,324.75,325,320.55,6460,2099122.6,27-OCT-2019,244,INE050E01027,
BALAXI,EQ,82.85,82.85,75.05,77.1,75.05,78.95,205,16072.25,27-OCT-2019,10,INE618N01014,
BALKRISHNA,BE,19,19.5,18.35,19.2,19.4,19.15,2569,48695,27-OCT-2019,25,INE875R01011,
BALKRISIND,EQ,848.75,848.75,835.8,840,836.75,839.65,53348,44942977.25,27-OCT-2019,1682,INE787D01026,
BALLARPUR,EQ,0.5,0.5,0.4,0.45,0.45,0.45,970349,445111.5,27-OCT-2019,208,INE294A01037,
BALMLAWRIE,EQ,183,184.9,182.5,184.3,184.45,181.5,37750,6950079.65,27-OCT-2019,954,INE164A01016,
BALPHARMA,EQ,38.4,38.85,37.5,37.9,37.65,37.3,311,11851.85,27-OCT-2019,53,INE083D01012,
BALRAMCHIN,EQ,154.15,155.4,151.5,154.2,154,153.75,98353,15116611.3,27-OCT-2019,1578,INE119A01028,
BANARBEADS,EQ,33.8,34.15,33,34.15,34.15,31.05,7577,255644.55,27-OCT-2019,51,INE655B01011,
BANARISUG,EQ,1124.95,1150,1124.95,1141.3,1129.95,1107.65,667,761045.35,27-OCT-2019,35,INE459A01010,
BANCOINDIA,EQ,105.5,110.05,104.8,109.4,109.55,103.7,125961,13633002.35,27-OCT-2019,2020,INE213C01025,
BANDHANBNK,EQ,599.5,604.7,578.7,592.15,590,594.85,214241,127909493.35,27-OCT-2019,6257,INE545U01014,
BANG,EQ,19,19,17.6,18.5,18.4,18,1726,31885.15,27-OCT-2019,31,INE863I01016,
BANKA,SM,76.5,76.5,76.5,76.5,76.5,77.5,1200,91800,27-OCT-2019,1,INE862Y01015,
BANKBARODA,EQ,92,92.45,91.3,91.6,91.4,91.55,2519207,231308239.65,27-OCT-2019,10379,INE028A01039,
BANKBEES,EQ,3015,3025,3005.95,3017.35,3018,3006.61,871,2625878.08,27-OCT-2019,190,INF732E01078,
BANKINDIA,EQ,66.15,66.75,65.6,66.1,65.95,65.85,702637,46567108,27-OCT-2019,2727,INE084A01016,
BANSAL,SM,1.4,1.4,1.4,1.4,1.4,1.35,1000,1400,27-OCT-2019,1,INE668X01018,
BANSWRAS,EQ,66.45,66.5,64.2,65.75,66,68.85,27551,1795133.75,27-OCT-2019,208,INE629D01012,
BARTRONICS,BE,1.25,1.25,1.25,1.25,1.25,1.3,5440,6800,27-OCT-2019,15,INE855F01034,
BASF,EQ,960,978,959.05,968.1,972,954.45,4783,4628087.05,27-OCT-2019,515,INE373A01013,
BASML,EQ,165,165,155.25,160.1,160,156.8,714,114448.9,27-OCT-2019,21,INE186H01014,
BATAINDIA,EQ,1770,1779.9,1750,1767.35,1766,1763.5,66643,117683455.2,27-OCT-2019,3428,INE176A01028,
BAYERCROP,EQ,3269.95,3292,3252,3281.6,3273,3252,521,1706758.8,27-OCT-2019,174,INE462A01022,
BBL,EQ,875.45,879.7,858,866.2,861,857,1746,1514162.9,27-OCT-2019,242,INE464A01028,
BBTC,EQ,1177.9,1196,1171,1184.1,1187,1168.25,32345,38255799.55,27-OCT-2019,1970,INE050A01025,
BCG,EQ,2.95,2.95,2.65,2.7,2.7,2.75,295038,807981.95,27-OCT-2019,209,INE425B01027,
BCP,EQ,7.8,7.9,7.65,7.65,7.65,7.8,13729,106703.6,27-OCT-2019,40,INE905P01028,
BDL,EQ,300.4,303.9,299.2,302.8,302.5,296.75,25346,7656796.2,27-OCT-2019,976,INE171Z01018,
BEARDSELL,EQ,10.85,12,10.2,10.7,10.9,10.1,564,6074.8,27-OCT-2019,53,INE520H01022,
BEDMUTHA,EQ,10.3,11.75,10.3,10.75,10.6,11.15,3005,33445.85,27-OCT-2019,25,INE844K01012,
BEL,EQ,116.8,117.45,116.25,116.65,116.7,116.7,688591,80473272.9,27-OCT-2019,5371,INE263A01024,
BEML,EQ,949.4,954.7,936.2,944.65,946.05,946.1,54445,51613246.35,27-OCT-2019,1890,INE258A01016,
BEPL,EQ,48,48.95,45.85,47.45,48.4,47.65,139483,6677220.9,27-OCT-2019,1207,INE922A01025,
BERGEPAINT,EQ,497,498,486.4,489.75,488,492.1,213432,104725092.55,27-OCT-2019,4740,INE463A01038,
BETA,SM,87.7,98.9,87.7,96.6,97.95,87.1,12000,1145040,27-OCT-2019,11,INE351Y01019,
BFINVEST,EQ,292.8,292.85,288.1,289.85,289.8,290.85,7663,2226439.65,27-OCT-2019,309,INE878K01010,
BFUTILITIE,EQ,213.75,216.7,212.95,215.6,216.5,211.4,75983,16330139.15,27-OCT-2019,1681,INE243D01012,
BGLOBAL,BE,1.85,1.9,1.8,1.85,1.85,1.85,4504,8334.3,27-OCT-2019,12,INE224M01013,
BGRENERGY,EQ,31.1,32.05,31,31.8,31.85,31.15,13996,443538.8,27-OCT-2019,152,INE661I01014,
BHAGERIA,EQ,106,108.7,106,107.15,106.25,106.55,5476,588770.4,27-OCT-2019,117,INE354C01027,
BHAGYANGR,EQ,19.9,19.9,18.7,19.05,19,19.05,1254,23935.1,27-OCT-2019,18,INE458B01036,
BHAGYAPROP,EQ,19,19,18.1,18.1,18.1,20,46,856,27-OCT-2019,4,INE363W01018,
BHANDARI,EQ,1.1,1.1,1.05,1.1,1.1,1.05,37462,40458.1,27-OCT-2019,30,INE474E01029,
BHARATFORG,EQ,453.05,457.95,452.3,452.95,453,451.8,37696,17099742.1,27-OCT-2019,1160,INE465A01025,
BHARATGEAR,EQ,60,61.15,56.8,57.85,57.15,56.8,2170,125622.05,27-OCT-2019,126,INE561C01019,
BHARATRAS,EQ,6000,6048.65,5905,5942.05,5925,5935.9,455,2710520.85,27-OCT-2019,213,INE838B01013,
BHARATWIRE,EQ,35.3,35.5,32.05,34,35,33.55,5094,173244.25,27-OCT-2019,38,INE316L01019,
BHARTIARTL,EQ,372,375.5,365.6,373.1,372.5,375.15,1995673,739983259.2,27-OCT-2019,16824,INE397D01024,
BHEL,EQ,51.7,51.95,51.3,51.7,51.85,50.95,2372937,122699481.65,27-OCT-2019,8900,INE257A01026,
BIGBLOC,EQ,24.45,25.95,21,24.55,25.45,23,3249,79101.9,27-OCT-2019,43,INE412U01017,
BIL,EQ,135.9,136.95,135.9,136.25,136.95,130.7,106,14407.6,27-OCT-2019,4,INE828A01016,
BILENERGY,BE,0.95,0.95,0.95,0.95,0.95,0.9,45815,43524.25,27-OCT-2019,11,INE607L01029,
BINANIIND,BZ,6.05,6.1,6,6,6,6.05,1270,7656.9,27-OCT-2019,13,INE071A01013,
BINDALAGRO,EQ,9.25,9.8,9.25,9.7,9.7,9.55,1711,16258.95,27-OCT-2019,30,INE143A01010,
BIOCON,EQ,244.9,245.05,240,242.7,243,241.65,347213,84438505.35,27-OCT-2019,3973,INE376G01013,
BIOFILCHEM,BE,4.55,4.55,4.45,4.55,4.55,4.35,2640,11972,27-OCT-2019,10,INE829A01014,
BIRLACABLE,EQ,54.35,55.85,52.65,55.1,55,53.65,22411,1229032.65,27-OCT-2019,311,INE800A01015,
BIRLACORPN,EQ,574.95,581,570.2,578.2,580.95,566,12125,6990402.65,27-OCT-2019,510,INE340A01012,
BIRLAMONEY,EQ,36,36.45,35.55,35.85,36,35.7,17338,624969.75,27-OCT-2019,166,INE865C01022,
BKMINDST,EQ,0.85,0.85,0.85,0.85,0.85,0.8,79,67.15,27-OCT-2019,1,INE831Q01016,
